player_name,player_id,team,position,PTS,REB,AST,STL,BLK,TO,FG_PCT,FT_PCT,THREE_PM,USG_PCT,ast_pg,blk_pg,stl_pg,threepm_pg,context_neutral_source,league_avg_PTS,team_avg_PTS,context_delta_PTS,context_neutral_PTS,context_neutral_delta_PTS,context_neutral_ratio_PTS,league_avg_REB,team_avg_REB,context_delta_REB,context_neutral_REB,context_neutral_delta_REB,context_neutral_ratio_REB,league_avg_AST,team_avg_AST,context_delta_AST,context_neutral_AST,context_neutral_delta_AST,context_neutral_ratio_AST,league_avg_STL,team_avg_STL,context_delta_STL,context_neutral_STL,context_neutral_delta_STL,context_neutral_ratio_STL,league_avg_BLK,team_avg_BLK,context_delta_BLK,context_neutral_BLK,context_neutral_delta_BLK,context_neutral_ratio_BLK,league_avg_TO,team_avg_TO,context_delta_TO,context_neutral_TO,context_neutral_delta_TO,context_neutral_ratio_TO,league_avg_FG_PCT,team_avg_FG_PCT,context_delta_FG_PCT,context_neutral_FG_PCT,context_neutral_delta_FG_PCT,context_neutral_ratio_FG_PCT,league_avg_FT_PCT,team_avg_FT_PCT,context_delta_FT_PCT,context_neutral_FT_PCT,context_neutral_delta_FT_PCT,context_neutral_ratio_FT_PCT,league_avg_THREE_PM,team_avg_THREE_PM,context_delta_THREE_PM,context_neutral_THREE_PM,context_neutral_delta_THREE_PM,context_neutral_ratio_THREE_PM,league_avg_USG_PCT,team_avg_USG_PCT,context_delta_USG_PCT,context_neutral_USG_PCT,context_neutral_delta_USG_PCT,context_neutral_ratio_USG_PCT,projected_games,projected_minutes,fta,z_PTS,z_REB,z_AST,z_STL,z_BLK,z_THREE_PM,z_TO,z_FG_PCT,z_FT_PCT,z_USG_PCT,z_projected_games,z_projected_minutes,z_fta,weighted_score,projected_games_used,sim_mean_salary,sim_median_salary,sim_p25_salary,sim_p75_salary,sim_salary_std,sim_mean_score,fmv_band
Cameron Payne,1626166,PHI,PG,7.547,2.012,2.599,0.795,0.235,0.82,0.4075,0.8358,1.248,0.3878,2.599,0.235,0.795,1.248,raw_dbb2_flat_file,14.2003,9.916666666666666,4.283633333333334,9.6888,2.1418,0.6823,5.0968,3.947611111111111,1.1491888888888888,2.5866,0.5746,0.5075,3.2608,2.145888888888889,1.1149111111111112,3.1565,0.5575,0.968,0.9439,0.7621666666666667,0.1817333333333333,0.8859,0.0909,0.9386,0.5491,0.4476111111111111,0.1014888888888889,0.2857,0.0507,0.5203,1.6469,1.2115,0.4354,1.0377,0.2177,0.6301,0.4691,0.4532722222222222,0.0158277777777778,0.4154,0.0079,0.8855,0.7828,0.7502888888888889,0.0325111111111111,0.8521,0.0163,1.0885,1.6758,0.9857777777777778,0.6900222222222222,1.593,0.345,0.9506,0.4773,0.4195222222222222,0.0577777777777777,0.4167,0.0289,0.873,45,18.371923312698424,1.1020780833700403,-0.44076242528670345,-0.7150741485602926,-0.11133958593216124,-0.05489943250860654,-0.16804500980103865,0.03814120704826035,-0.7480616433243253,-0.6842669116830065,1.1109387686733372,-1.0521091640678928,-0.37902083673866377,-0.37621798894066905,-0.5872326032969879,-3.4104,45.0,3354144.12,3268917.62,2916962.38,3943498.5,776142.86,-1.8842,minimum
Ethan Thompson,1630679,IND,PG,8.377,2.517,2.371,0.75,0.266,1.113,0.4197,0.7963,1.176,0.4127,2.371,0.266,0.75,1.176,raw_dbb2_flat_file,14.2003,9.299555555555555,4.900744444444445,10.8274,2.4504,0.7625,5.0968,3.769944444444444,1.326855555555556,3.1804,0.6634,0.624,3.2608,2.2429444444444444,1.0178555555555555,2.8799,0.5089,0.8832,0.9439,0.6926111111111112,0.2512888888888888,0.8756,0.1256,0.9276,0.5491,0.4008333333333333,0.1482666666666667,0.3401,0.0741,0.6194,1.6469,1.1437777777777778,0.5031222222222222,1.3646,0.2516,0.8286,0.4691,0.4635222222222223,0.0055777777777777,0.4225,0.0028,0.9007,0.7828,0.7666499999999999,0.0161500000000001,0.8044,0.0081,1.0276,1.6758,0.973388888888889,0.702411111111111,1.5272,0.3512,0.9113,0.4773,0.4178944444444444,0.0594055555555555,0.4424,0.0297,0.9269,41,21.54704905540009,1.6097259504322958,-0.21678983970975535,-0.1645536212888346,-0.2978652411680211,-0.09017023421091105,0.2584391874247476,-0.07281676710043505,-0.23092526830298338,-0.4364305010123142,0.0021381286816015846,-0.4743250684436229,-0.635943034623865,0.04612833762529617,-0.17947199854917728,-3.7705,41.0,3345142.59,3236921.69,2916962.38,3991492.4,799110.32,-1.8818,minimum
De'Andre Hunter,1629631,SAC,SG,12.411,4.163,1.579,0.672,0.293,1.295,0.4498,0.8268,1.53,0.3784,1.579,0.293,0.672,1.53,raw_dbb2_flat_file,14.2003,11.1313125,3.0689875000000004,13.9455,1.5345,0.9821,5.0968,4.452625,0.6441749999999997,4.4851,0.3221,0.88,3.2608,2.650875,0.609925,1.884,0.305,0.5778,0.9439,0.7828125,0.1610874999999999,0.7525,0.0805,0.7972,0.5491,0.4605,0.0886,0.3373,0.0443,0.6143,1.6469,1.4098125,0.2370875000000001,1.4135,0.1185,0.8583,0.4691,0.4689375,0.0001625,0.4499,0.0001,0.9591,0.7828,0.76156875,0.02123125,0.8374,0.0106,1.0697,1.6758,1.0809375,0.5948625000000001,1.8274,0.2974,1.0905,0.4773,0.41033125,0.06696875,0.4119,0.0335,0.863,52,24.91430000750054,2.774113497537843,0.010026534667396062,0.06077310103079472,-1.0263603291601782,-0.7538164027486067,-0.2905674489599142,0.34615496840155935,-0.27576994703399993,-0.17649218915985607,0.7970985813698791,-0.9739737392014965,-0.3194291761480952,0.053975621628655886,0.2612268580157115,-3.0013,52.0,3328893.99,3236921.69,2916962.38,3943498.5,766621.11,-1.9017,minimum
Cody Williams,1642262,UTA,SF,7.658,3.435,1.49,0.656,0.452,1.027,0.4418,0.7149,0.63,0.4089,1.49,0.452,0.656,0.63,raw_dbb2_flat_file,14.2003,11.249888888888888,2.950411111111112,9.1332,1.4752,0.6432,5.0968,4.457277777777778,0.6395222222222223,3.7548,0.3198,0.7367,3.2608,2.645388888888889,0.6154111111111114,1.7977,0.3077,0.5513,0.9439,0.8517222222222222,0.0921777777777778,0.7021,0.0461,0.7438,0.5491,0.4432222222222222,0.1058777777777778,0.5049,0.0529,0.9195,1.6469,1.477666666666667,0.1692333333333333,1.1116,0.0846,0.675,0.4691,0.45565,0.0134499999999999,0.4485,0.0067,0.9561,0.7828,0.7633666666666667,0.0194333333333333,0.7246,0.0097,0.9257,1.6758,1.2035,0.4722999999999999,0.8662,0.2362,0.5169,0.4773,0.4321166666666667,0.0451833333333333,0.4315,0.0226,0.904,63,22.097936447383958,1.5793403637700454,-0.4169146580085164,-0.5445088178609069,-0.3314574508654136,-0.2341820364968634,-0.00984361448722452,-0.7158944808346259,-0.28304788021360533,-0.5899741705372232,-0.40925548007121704,-0.13749487628445017,0.7915123595729991,0.219204158374464,-0.2458496968503849,-2.4579,63.0,3328587.37,3236921.69,2916962.38,3943498.5,791694.62,-1.8979,minimum
Quenton Jackson,1631245,IND,PG,8.354,2.32,2.535,0.75,0.173,1.089,0.4504,0.8096,0.945,0.4181,2.535,0.173,0.75,0.945,raw_dbb2_flat_file,14.2003,9.299555555555555,4.900744444444445,10.8044,2.4504,0.7609,5.0968,3.769944444444444,1.326855555555556,2.9834,0.6634,0.5853,3.2608,2.2429444444444444,1.0178555555555555,3.0439,0.5089,0.9335,0.9439,0.6926111111111112,0.2512888888888888,0.8756,0.1256,0.9276,0.5491,0.4008333333333333,0.1482666666666667,0.2471,0.0741,0.45,1.6469,1.1437777777777778,0.5031222222222222,1.3406,0.2516,0.814,0.4691,0.4635222222222223,0.0055777777777777,0.4532,0.0028,0.9661,0.7828,0.7666499999999999,0.0161500000000001,0.8177,0.0081,1.0446,1.6758,0.973388888888889,0.702411111111111,1.2962,0.3512,0.7735,0.4773,0.4178944444444444,0.0594055555555555,0.4478,0.0297,0.9382,44,19.101608647080965,1.824101272071633,-0.2213141410168607,-0.347195156944741,-0.18727157718146656,-0.09017023421091105,-0.4706606350384533,-0.4623500806011735,-0.2688918421803533,0.6352001761130746,0.3113005712788777,-0.3529229627482519,-0.44325138620996407,-0.279157291034797,-0.0072782074070537345,-3.5109,44.0,3323094.73,3236921.69,2916962.38,3943498.5,756978.7,-1.9028,minimum
Jaxson Hayes,1629637,LAL,PF,7.289,4.971,0.969,0.521,0.893,0.83,0.6284,0.6451,0.096,0.3622,0.969,0.893,0.521,0.096,raw_dbb2_flat_file,14.2003,9.564941176470589,4.635358823529414,9.6067,2.3177,0.6765,5.0968,3.6745882352941175,1.4222117647058825,5.6821,0.7111,1.1148,3.2608,2.2321764705882354,1.0286235294117647,1.4833,0.5143,0.4549,0.9439,0.6849411764705883,0.2589588235294117,0.6505,0.1295,0.6892,0.5491,0.3651176470588235,0.1839823529411764,0.985,0.092,1.7938,1.6469,1.2188823529411763,0.4280176470588235,1.044,0.214,0.6339,0.4691,0.4649647058823529,0.004135294117647,0.6305,0.0021,1.3441,0.7828,0.744035294117647,0.038764705882353,0.6645,0.0194,0.8489,1.6758,0.9627058823529412,0.7130941176470588,0.4525,0.3565,0.27,0.4773,0.4305176470588235,0.0467823529411764,0.3856,0.0234,0.8079,63,19.394748489721263,2.003122920242694,-0.5141772428096048,-0.2803842837703415,-0.7468578483457505,-0.43003590063919706,0.3264447132720254,-1.1879327556748684,-0.5954239729782046,2.3941801046171705,-1.4078338516677125,-0.6958325980977756,0.8180229990394646,-0.3228556743449726,-0.28119745408738356,-2.5577,63.0,3174777.59,3140933.9,2820974.59,3460893.21,763261.93,-1.9915,minimum
Clint Capela,203991,HOU,C,5.825,5.678,0.82,0.455,0.818,0.737,0.5403,0.6065,0.041,0.3471,0.82,0.818,0.455,0.041,raw_dbb2_flat_file,14.2003,8.824733333333334,5.375566666666666,8.5128,2.6878,0.5995,5.0968,4.1628,0.9340000000000002,6.145,0.467,1.2057,3.2608,1.8478666666666668,1.4129333333333334,1.5265,0.7065,0.4681,0.9439,0.6666000000000001,0.2772999999999999,0.5936,0.1386,0.6289,0.5491,0.4863333333333333,0.0627666666666666,0.8494,0.0314,1.5469,1.6469,1.1314666666666668,0.5154333333333332,0.9947,0.2577,0.604,0.4691,0.4574066666666666,0.0116933333333333,0.5461,0.0058,1.1641,0.7828,0.7326733333333333,0.0501266666666667,0.6316,0.0251,0.8068,1.6758,0.7818666666666666,0.8939333333333334,0.488,0.447,0.2912,0.4773,0.4135466666666667,0.0637533333333333,0.379,0.0319,0.794,69,15.62122196044162,1.4321571805177595,-0.511433805068792,-0.24350942116198,-0.3967005294313999,-0.21354372298532634,-0.2863147600771758,-0.5166608112142671,-0.7103200343998127,0.09268896173143124,-1.086722754034824,-0.7922249282515244,1.0712611811240442,-0.6256750709055293,-0.5446604702981188,-2.4314,69.0,3066567.35,3076942.03,2788978.66,3428897.28,790953.67,-2.0472,minimum
Tyson Etienne,1630623,BKN,PG,8.677,2.194,2.34,0.698,0.177,1.079,0.4263,0.8098,1.368,0.4127,2.34,0.177,0.698,1.368,raw_dbb2_flat_file,14.2003,8.809833333333334,5.390466666666667,11.3722,2.6952,0.8008,5.0968,3.629055555555555,1.467744444444445,2.9279,0.7339,0.5745,3.2608,1.9996111111111112,1.261188888888889,2.9706,0.6306,0.911,0.9439,0.7076666666666667,0.2362333333333333,0.8161,0.1181,0.8646,0.5491,0.4147222222222222,0.1343777777777778,0.2442,0.0672,0.4447,1.6469,1.1893333333333334,0.4575666666666667,1.3078,0.2288,0.7941,0.4691,0.4530777777777778,0.0160222222222222,0.4343,0.008,0.9258,0.7828,0.7681388888888888,0.0146611111111112,0.8171,0.0073,1.0438,1.6758,1.0036111111111112,0.6721888888888887,1.7041,0.3361,1.0169,0.4773,0.4118722222222222,0.0654277777777777,0.4454,0.0327,0.9332,33,20.08454573260788,1.620750562847366,-0.1096229113571109,-0.3986500058224201,-0.23670155017057895,-0.29391904016111725,-0.49339600584644544,0.2254881816367108,-0.320779493146092,-0.024533367784964972,0.29735339341734796,-0.40687945416841625,-1.1497874303942675,-0.1484097550444549,-0.17061664247037803,-5.1339,33.0,3061765.3,3076942.03,2756982.72,3396901.34,780733.41,-2.0596,minimum
Terance Mann,1629611,BKN,SG,8.071,2.899,2.416,0.711,0.214,1.011,0.4599,0.7902,0.988,0.4089,2.416,0.214,0.711,0.988,raw_dbb2_flat_file,14.2003,8.809833333333334,5.390466666666667,10.7662,2.6952,0.7582,5.0968,3.629055555555555,1.467744444444445,3.6329,0.7339,0.7128,3.2608,1.9996111111111112,1.261188888888889,3.0466,0.6306,0.9343,0.9439,0.7076666666666667,0.2362333333333333,0.8291,0.1181,0.8784,0.5491,0.4147222222222222,0.1343777777777778,0.2812,0.0672,0.5121,1.6469,1.1893333333333334,0.4575666666666667,1.2398,0.2288,0.7528,0.4691,0.4530777777777778,0.0160222222222222,0.4679,0.008,0.9974,0.7828,0.7681388888888888,0.0146611111111112,0.7975,0.0073,1.0188,1.6758,1.0036111111111112,0.6721888888888887,1.3241,0.3361,0.7901,0.4773,0.4118722222222222,0.0654277777777777,0.4416,0.0327,0.9252,62,22.873610326257428,1.3655734965351358,-0.5681031276816272,-0.4706485596099281,-0.16131155136744818,-0.50608201118249,-0.5852187919014473,-0.5259674185043749,-0.5503334186952448,0.5755180081299706,-0.12656632879859486,-0.48123092384310934,0.4554237758943138,-0.2277184890104522,-0.6796285239294076,-2.7647,62.0,2974368.41,3044946.1,2724986.79,3332909.48,727122.55,-2.1066,minimum
Paul Reed,1630194,DET,SF,5.595,3.557,0.954,0.651,0.628,0.705,0.5333,0.6931,0.252,0.3827,0.954,0.628,0.651,0.252,raw_dbb2_flat_file,14.2003,8.7513125,5.448987500000001,8.3195,2.7245,0.5859,5.0968,3.5715,1.5253,4.3196,0.7626,0.8475,3.2608,2.12,1.1408,1.5244,0.5704,0.4675,0.9439,0.7265625,0.2173374999999999,0.7597,0.1087,0.8049,0.5491,0.4360625,0.1130375,0.6845,0.0565,1.2466,1.6469,1.1275,0.5194000000000001,0.9647,0.2597,0.5858,0.4691,0.4586375,0.0104624999999999,0.5385,0.0052,1.1479,0.7828,0.7500125,0.0327875,0.7095,0.0164,0.9064,1.6758,0.86675,0.8090499999999999,0.6565,0.4045,0.3918,0.4773,0.41046875,0.06683125,0.4161,0.0334,0.8718,53,12.988823354527348,1.2044464146444454,-0.5702541509143487,-0.19931413064336714,-0.5744019570914498,-0.03037905019321579,0.8966225284030518,-1.1088433238071727,-0.5252943310772876,2.228132841966932,-0.6855763109124485,-0.42430918821381564,0.11137774840588915,-0.8990902618228881,-0.5135018437321494,-3.2786,53.0,2946172.0,3012950.17,2692990.86,3300913.55,772167.41,-2.1225,minimum
Nae'Qwan Tomlin,1641772,CLE,SF,7.212,3.663,1.091,0.658,0.516,0.746,0.4733,0.7351,0.612,0.392,1.091,0.516,0.658,0.612,raw_dbb2_flat_file,14.2003,9.61441176470588,4.585888235294119,9.5049,2.2929,0.6693,5.0968,3.805411764705883,1.291388235294117,4.3087,0.6457,0.8454,3.2608,2.461058823529412,0.7997411764705884,1.4909,0.3999,0.4572,0.9439,0.7529411764705882,0.1909588235294117,0.7535,0.0955,0.7983,0.5491,0.4275294117647059,0.1215705882352941,0.5768,0.0608,1.0504,1.6469,1.1886470588235294,0.4582529411764706,0.9751,0.2291,0.5921,0.4691,0.4603,0.0088,0.4777,0.0044,1.0183,0.7828,0.773,0.0098,0.74,0.0049,0.9453,1.6758,1.1414705882352942,0.5343294117647057,0.8792,0.2672,0.5246,0.4773,0.4022529411764706,0.0750470588235294,0.4295,0.0375,0.8999,48,18.713671822240215,1.3944986031904736,-0.3468688309062703,-0.20597599695121294,-0.6041811043968732,-0.052316177191178155,0.3530456710017,-0.6915342759770049,-0.5081441398656995,0.32434499351968094,-0.12744483139870338,-0.1747434882233289,-0.22868955717766587,-0.19627034591480952,-0.3778158013125098,-3.7131,48.0,2919023.45,2948958.31,2660994.93,3300913.55,753395.26,-2.1438,minimum
Landry Shamet,1629013,NYK,PG,8.191,1.951,1.69,0.66,0.166,0.819,0.4373,0.772,1.416,0.4089,1.69,0.166,0.66,1.416,raw_dbb2_flat_file,14.2003,9.263352941176471,4.936947058823529,10.6595,2.4685,0.7507,5.0968,3.6023529411764708,1.4944470588235292,2.6982,0.7472,0.5294,3.2608,2.238647058823529,1.0221529411764707,2.2011,0.5111,0.675,0.9439,0.686235294117647,0.2576647058823529,0.7888,0.1288,0.8357,0.5491,0.3651764705882353,0.1839235294117647,0.258,0.092,0.4699,1.6469,1.1476470588235292,0.4992529411764708,1.0686,0.2496,0.6489,0.4691,0.4636705882352941,0.0054294117647058,0.44,0.0027,0.938,0.7828,0.7486411764705883,0.0341588235294118,0.7891,0.0171,1.008,1.6758,1.005941176470588,0.6698588235294118,1.7509,0.3349,1.0448,0.4773,0.4239882352941176,0.0533117647058823,0.4356,0.0267,0.9126,53,20.333497801516085,1.2959742269105863,-0.24981723925162244,-0.6116081821684187,-0.7556151138148102,-0.387403786420624,-0.38520699993255114,0.30440661917712014,-0.6991796794572118,0.17443389148587204,-0.3535149067874455,-0.6272017941340918,0.13482355903173876,-0.11529484863923248,-0.4314884076089454,-3.3037,53.0,2906483.71,2980954.24,2692990.86,3268917.62,753740.12,-2.1488,minimum
Craig Porter Jr.,1641854,CLE,PG,6.379,2.567,2.536,0.701,0.354,1.028,0.4507,0.7515,0.716,0.4127,2.536,0.354,0.701,0.716,raw_dbb2_flat_file,14.2003,9.61441176470588,4.585888235294119,8.6719,2.2929,0.6107,5.0968,3.805411764705883,1.291388235294117,3.2127,0.6457,0.6303,3.2608,2.461058823529412,0.7997411764705884,2.9359,0.3999,0.9004,0.9439,0.7529411764705882,0.1909588235294117,0.7965,0.0955,0.8438,0.5491,0.4275294117647059,0.1215705882352941,0.4148,0.0608,0.7554,1.6469,1.1886470588235294,0.4582529411764706,1.2571,0.2291,0.7633,0.4691,0.4603,0.0088,0.4551,0.0044,0.9702,0.7828,0.773,0.0098,0.7564,0.0049,0.9663,1.6758,1.1414705882352942,0.5343294117647057,0.9832,0.2672,0.5867,0.4773,0.4022529411764706,0.0750470588235294,0.4502,0.0375,0.9432,59,17.89104730253559,1.1316372781526496,-0.6407955556864912,-0.1346078263564197,-0.2601015510262707,-0.36103629388589126,0.8440709803064796,-0.9901592889376724,-0.4009838804620358,0.7015225958700209,-1.1136361002409014,-0.29896647132808635,0.5202068558595406,-0.4401827679396763,-0.5634896193853921,-3.082,59.0,2844520.92,2916962.38,2660994.93,3236921.69,758718.45,-2.1867,minimum
Julian Strawther,1631124,DEN,PG,7.806,2.228,1.7,0.609,0.192,0.913,0.4361,0.7933,1.076,0.4149,1.7,0.192,0.609,1.076,raw_dbb2_flat_file,14.2003,9.484444444444444,4.715855555555557,10.1639,2.3579,0.7158,5.0968,3.5435,1.5533,3.0047,0.7767,0.5895,3.2608,2.3794444444444443,0.8813555555555559,2.1407,0.4407,0.6565,0.9439,0.6557777777777778,0.2881222222222221,0.7531,0.1441,0.7979,0.5491,0.3534444444444444,0.1956555555555555,0.2898,0.0978,0.5278,1.6469,1.0929444444444445,0.5539555555555558,1.19,0.277,0.7226,0.4691,0.4566777777777778,0.0124222222222222,0.4423,0.0062,0.9429,0.7828,0.7742055555555556,0.0085944444444444,0.7976,0.0043,1.0189,1.6758,1.0026111111111111,0.6731888888888888,1.4126,0.3366,0.8429,0.4773,0.4187833333333333,0.0585166666666666,0.4442,0.0293,0.9307,57,18.482766480235874,1.3669285241468057,-0.34730609698211196,-0.3274476203484424,-0.7963459510391268,-0.5096530699907476,-0.13590189934835997,-0.26606576159041156,-0.5071320932608493,0.2547189259284916,-0.1559298870824202,-0.43385769987849965,0.39174575691694,-0.361473941483026,-0.3744954228497903,-3.3689,57.0,2654931.7,2788978.66,1746444.57,3108937.97,764100.65,-2.3126,minimum
LJ Cryer,1643018,GSW,PG,8.74,2.476,2.239,0.667,0.208,1.158,0.4297,0.8081,1.357,0.4149,2.239,0.208,0.667,1.357,raw_dbb2_flat_file,14.2003,9.445555555555556,4.754744444444444,11.1174,2.3774,0.7829,5.0968,3.606555555555556,1.490244444444444,3.2211,0.7451,0.632,3.2608,2.3485555555555555,0.9122444444444446,2.6951,0.4561,0.8265,0.9439,0.7605555555555555,0.1833444444444444,0.7587,0.0917,0.8038,0.5491,0.4103888888888888,0.1387111111111111,0.2774,0.0694,0.5052,1.6469,1.1836111111111112,0.4632888888888888,1.3896,0.2316,0.8438,0.4691,0.4614777777777777,0.0076222222222222,0.4335,0.0038,0.9241,0.7828,0.7820055555555556,0.0007944444444444,0.8085,0.0004,1.0328,1.6758,1.1357222222222223,0.5400777777777777,1.627,0.27,0.9709,0.4773,0.3990277777777777,0.0782722222222222,0.454,0.0391,0.9512,31,20.37028269099651,1.5252784424332355,-0.1597443014897354,-0.12682006544520344,-0.4224854186357975,-0.49047671178366914,-0.23311520901012023,0.09547511466308774,-0.19137675384738992,-0.052458597156311404,0.0974438440687318,-0.21353535991282407,-1.2782485293368682,-0.11040182574686234,-0.24730320432260672,-6.0723,31.0,2654243.79,2820974.59,1746444.57,3108937.97,747144.36,-2.3074,minimum
Olivier-Maxence Prosper,1641765,MEM,SF,7.423,3.531,1.025,0.613,0.327,0.765,0.482,0.7163,0.714,0.3889,1.025,0.327,0.613,0.714,raw_dbb2_flat_file,14.2003,9.42378947368421,4.776510526315791,9.8113,2.3883,0.6909,5.0968,3.582263157894737,1.514536842105263,4.2883,0.7573,0.8414,3.2608,2.369368421052632,0.8914315789473686,1.4707,0.4457,0.451,0.9439,0.7777894736842105,0.1661105263157895,0.6961,0.0831,0.7375,0.5491,0.3871578947368421,0.1619421052631579,0.408,0.081,0.743,1.6469,1.2790526315789474,0.3678473684210526,0.9489,0.1839,0.5762,0.4691,0.452621052631579,0.016478947368421,0.4902,0.0082,1.045,0.7828,0.7797315789473684,0.0030684210526316,0.7178,0.0015,0.917,1.6758,1.0590526315789477,0.6167473684210525,1.0224,0.3084,0.6101,0.4773,0.410321052631579,0.066978947368421,0.4224,0.0335,0.885,53,17.499215613601436,1.7385302599151264,-0.28912860646686145,-0.21844407701360308,-0.6221374857571584,-0.2554115142368263,-0.4989113719820342,-0.4231972501607499,-0.5513494292641234,0.7157487452563697,-0.5336913509136264,-0.30697606060634824,0.11137774840588915,-0.34536494907214865,-0.13219750917306036,-3.5726,53.0,2634342.32,2788978.66,1746444.57,3140933.9,756516.33,-2.3099,minimum
Justin Champagnie,1630551,WAS,SG,8.405,4.111,1.765,0.849,0.458,0.958,0.4632,0.771,0.979,0.4149,1.765,0.458,0.849,0.979,raw_dbb2_flat_file,14.2003,10.083470588235295,4.116829411764705,10.4634,2.0584,0.7368,5.0968,3.858882352941176,1.2379176470588238,4.73,0.619,0.928,3.2608,2.2964117647058826,0.9643882352941175,2.2472,0.4822,0.6892,0.9439,0.7468823529411764,0.1970176470588235,0.9475,0.0985,1.0038,0.5491,0.4805294117647059,0.0685705882352941,0.4923,0.0343,0.8966,1.6469,1.3768235294117646,0.2700764705882355,1.093,0.135,0.6637,0.4691,0.4529117647058824,0.0161882352941176,0.4713,0.0081,1.0047,0.7828,0.7613705882352941,0.0214294117647059,0.7817,0.0107,0.9986,1.6758,1.0793529411764706,0.5964470588235293,1.2772,0.2982,0.7621,0.4773,0.4259705882352941,0.0513294117647058,0.4406,0.0257,0.9231,56,20.65330069551268,1.4633816309314653,-0.6231648273511405,0.2134897927591603,-0.756116293297182,-0.12316096729961493,0.5235316269035023,-0.6072361249337181,-0.7823766981418236,0.717564378729161,-0.49232837342671276,-0.49782159102689344,-0.009487995331131583,-0.5342071004465077,-0.6142961162027624,-3.4507,56.0,2595699.23,2756982.72,1742445.08,3076942.03,751442.59,-2.3501,minimum
Cam Whitmore,1641715,WAS,SF,9.123,3.622,1.004,0.67,0.44,0.968,0.4565,0.7222,0.931,0.4089,1.004,0.44,0.67,0.931,raw_dbb2_flat_file,14.2003,10.083470588235295,4.116829411764705,11.1814,2.0584,0.7874,5.0968,3.858882352941176,1.2379176470588238,4.241,0.619,0.8321,3.2608,2.2964117647058826,0.9643882352941175,1.4862,0.4822,0.4558,0.9439,0.7468823529411764,0.1970176470588235,0.7685,0.0985,0.8142,0.5491,0.4805294117647059,0.0685705882352941,0.4743,0.0343,0.8638,1.6469,1.3768235294117646,0.2700764705882355,1.103,0.135,0.6697,0.4691,0.4529117647058824,0.0161882352941176,0.4646,0.0081,0.9904,0.7828,0.7613705882352941,0.0214294117647059,0.7329,0.0107,0.9363,1.6758,1.0793529411764706,0.5964470588235293,1.2292,0.2982,0.7335,0.4773,0.4259705882352941,0.0513294117647058,0.4346,0.0257,0.9105,40,18.918363160046685,1.7131800485944644,-0.030937087196515077,-0.24735290970728152,-0.6083590743173356,0.0007575171587300331,-0.16428606422242759,-0.03568260673336455,-0.2972297691001108,-0.08584613830036848,-0.2573705200723949,-0.07975952777918832,-0.7727972461113539,-0.17114109583323855,-0.15029606344342666,-4.8279,40.0,2559791.8,2756982.72,1730446.6,3076942.03,764331.39,-2.3663,minimum
Josh Minott,1631169,BKN,SF,6.35,3.059,0.931,0.621,0.427,0.745,0.4767,0.7495,0.751,0.3889,0.931,0.427,0.621,0.751,raw_dbb2_flat_file,14.2003,8.809833333333334,5.390466666666667,9.0452,2.6952,0.637,5.0968,3.629055555555555,1.467744444444445,3.7929,0.7339,0.7442,3.2608,1.9996111111111112,1.261188888888889,1.5616,0.6306,0.4789,0.9439,0.7076666666666667,0.2362333333333333,0.7391,0.1181,0.783,0.5491,0.4147222222222222,0.1343777777777778,0.4942,0.0672,0.9,1.6469,1.1893333333333334,0.4575666666666667,0.9738,0.2288,0.5913,0.4691,0.4530777777777778,0.0160222222222222,0.4847,0.008,1.0333,0.7828,0.7681388888888888,0.0146611111111112,0.7568,0.0073,0.9668,1.6758,1.0036111111111112,0.6721888888888887,1.0871,0.3361,0.6487,0.4773,0.4118722222222222,0.0654277777777777,0.4216,0.0327,0.8833,50,15.669837289677204,1.2489783911353367,-0.4334980122861536,-0.5212228448032081,-0.5413337696358751,-0.10326692376708986,-0.06384800050574344,-0.3019583844462827,-0.510287913767148,0.5435310944922266,0.17998496715313098,-0.32187550538190013,-0.09266263494424386,-0.569951421017344,-0.4817086415733113,-3.9487,50.0,2464643.9,2692990.86,1698450.67,3044946.1,741761.99,-2.4155,minimum
Baylor Scheierman,1631248,BOS,PG,6.717,2.784,1.92,0.674,0.152,0.846,0.4276,0.8075,1.113,0.4158,1.92,0.152,0.674,1.113,raw_dbb2_flat_file,14.2003,10.554846153846151,3.6454538461538473,8.5397,1.8227,0.6014,5.0968,4.29,0.8068,3.1874,0.4034,0.6254,3.2608,2.365692307692308,0.8951076923076924,2.3676,0.4476,0.7261,0.9439,0.6874615384615385,0.2564384615384615,0.8022,0.1282,0.8499,0.5491,0.4480769230769231,0.1010230769230769,0.2025,0.0505,0.3688,1.6469,1.1839230769230769,0.4629769230769232,1.0775,0.2315,0.6543,0.4691,0.4659153846153846,0.0031846153846153,0.4292,0.0016,0.9149,0.7828,0.764453846153846,0.018346153846154,0.8167,0.0092,1.0433,1.6758,1.2137692307692307,0.4620307692307692,1.344,0.231,0.802,0.4773,0.4291384615384616,0.0481615384615384,0.4399,0.0241,0.9216,60,18.824158167073886,0.9944129085118601,-0.6668004527647212,-0.15806382052948798,-0.6433355708040701,-0.34151750071082937,-0.8203149584992998,-0.3817453516603279,-0.6851004083110206,-0.20255670502729314,0.28805527484299226,-0.5305297470062951,0.584437405330841,-0.3160629762046847,-0.6737130549228517,-3.2889,60.0,2447240.78,2692990.86,1682452.71,2980954.24,737310.82,-2.4372,minimum
