player_name,player_id,team,position,PTS,REB,AST,STL,BLK,TO,FG_PCT,FT_PCT,THREE_PM,USG_PCT,ast_pg,blk_pg,stl_pg,threepm_pg,context_neutral_source,league_avg_PTS,team_avg_PTS,context_delta_PTS,context_neutral_PTS,context_neutral_delta_PTS,context_neutral_ratio_PTS,league_avg_REB,team_avg_REB,context_delta_REB,context_neutral_REB,context_neutral_delta_REB,context_neutral_ratio_REB,league_avg_AST,team_avg_AST,context_delta_AST,context_neutral_AST,context_neutral_delta_AST,context_neutral_ratio_AST,league_avg_STL,team_avg_STL,context_delta_STL,context_neutral_STL,context_neutral_delta_STL,context_neutral_ratio_STL,league_avg_BLK,team_avg_BLK,context_delta_BLK,context_neutral_BLK,context_neutral_delta_BLK,context_neutral_ratio_BLK,league_avg_TO,team_avg_TO,context_delta_TO,context_neutral_TO,context_neutral_delta_TO,context_neutral_ratio_TO,league_avg_FG_PCT,team_avg_FG_PCT,context_delta_FG_PCT,context_neutral_FG_PCT,context_neutral_delta_FG_PCT,context_neutral_ratio_FG_PCT,league_avg_FT_PCT,team_avg_FT_PCT,context_delta_FT_PCT,context_neutral_FT_PCT,context_neutral_delta_FT_PCT,context_neutral_ratio_FT_PCT,league_avg_THREE_PM,team_avg_THREE_PM,context_delta_THREE_PM,context_neutral_THREE_PM,context_neutral_delta_THREE_PM,context_neutral_ratio_THREE_PM,league_avg_USG_PCT,team_avg_USG_PCT,context_delta_USG_PCT,context_neutral_USG_PCT,context_neutral_delta_USG_PCT,context_neutral_ratio_USG_PCT
Isaiah Hartenstein,1628392,OKC,PF,8.803,8.192,2.495,0.813,0.965,1.416,0.5837,0.6563,0.076,0.3544,2.495,0.965,0.813,0.076,raw_delquant_flat_file,14.2003,10.152375,4.047925000000001,10.827,2.024,0.7624,5.0968,3.7781875,1.3186125,8.8513,0.6593,1.7366,3.2608,2.4305,0.8303000000000003,2.9102,0.4152,0.8925,0.9439,0.8349375,0.10896249999999996,0.8675,0.0545,0.9191,0.5491,0.4696875,0.07941250000000005,1.0047,0.0397,1.8297,1.6469,1.19125,0.4556500000000001,1.6438,0.2278,0.9981,0.4691,0.4647125,0.004387500000000044,0.5859,0.0022,1.249,0.7828,0.774775,0.00802500000000006,0.6603,0.004,0.8435,1.6758,1.0983749999999999,0.5774250000000001,0.3647,0.2887,0.2176,0.4773,0.421575,0.055725000000000025,0.3823,0.0279,0.801
Deandre Ayton,1629028,LAL,C,11.41,7.97,1.177,0.651,0.962,1.311,0.5901,0.6761,0.107,0.3544,1.177,0.962,0.651,0.107,raw_delquant_flat_file,14.2003,9.564941176470587,4.635358823529414,13.7277,2.3177,0.9667,5.0968,3.6745882352941175,1.4222117647058825,8.6811,0.7111,1.7032,3.2608,2.2321764705882354,1.0286235294117647,1.6913,0.5143,0.5187,0.9439,0.6849411764705883,0.2589588235294117,0.7805,0.1295,0.8269,0.5491,0.36511764705882355,0.18398235294117649,1.054,0.092,1.9195,1.6469,1.2188823529411765,0.4280176470588235,1.525,0.214,0.926,0.4691,0.46496470588235295,0.00413529411764707,0.5922,0.0021,1.2624,0.7828,0.744035294117647,0.038764705882353034,0.6955,0.0194,0.8885,1.6758,0.9627058823529412,0.7130941176470588,0.4635,0.3565,0.2766,0.4773,0.43051764705882356,0.04678235294117644,0.3778,0.0234,0.7915
Quentin Grimes,1629656,PHI,PG,14.253,3.769,3.537,0.997,0.314,1.814,0.4466,0.8117,1.753,0.5178,3.537,0.314,0.997,1.753,raw_delquant_flat_file,14.2003,9.916666666666666,4.283633333333334,16.3948,2.1418,1.1545,5.0968,3.947611111111111,1.1491888888888888,4.3436,0.5746,0.8522,3.2608,2.145888888888889,1.1149111111111112,4.0945,0.5575,1.2557,0.9439,0.7621666666666667,0.1817333333333333,1.0879,0.0909,1.1526,0.5491,0.4476111111111111,0.1014888888888889,0.3647,0.0507,0.6642,1.6469,1.2115,0.4354,2.0317,0.2177,1.2337,0.4691,0.4532722222222222,0.01582777777777783,0.4545,0.0079,0.9689,0.7828,0.7502888888888889,0.03251111111111116,0.828,0.0163,1.0577,1.6758,0.9857777777777778,0.6900222222222222,2.098,0.345,1.2519,0.4773,0.41952222222222224,0.05777777777777776,0.5467,0.0289,1.1454
Nic Claxton,1629651,BKN,C,9.982,7.015,2.196,0.654,1.231,1.259,0.5624,0.608,0.091,0.3734,2.196,1.231,0.654,0.091,raw_delquant_flat_file,14.2003,8.809833333333334,5.390466666666667,12.6772,2.6952,0.8927,5.0968,3.629055555555555,1.467744444444445,7.7489,0.7339,1.5203,3.2608,1.9996111111111112,1.261188888888889,2.8266,0.6306,0.8668,0.9439,0.7076666666666667,0.2362333333333333,0.7721,0.1181,0.818,0.5491,0.4147222222222222,0.13437777777777782,1.2982,0.0672,2.3642,1.6469,1.1893333333333334,0.4575666666666667,1.4878,0.2288,0.9034,0.4691,0.4530777777777778,0.016022222222222215,0.5704,0.008,1.2159,0.7828,0.7681388888888888,0.014661111111111236,0.6153,0.0073,0.786,1.6758,1.0036111111111112,0.6721888888888887,0.4271,0.3361,0.2549,0.4773,0.41187222222222225,0.06542777777777775,0.4061,0.0327,0.8508
Mark Williams,1631109,PHX,C,10.748,7.668,1.325,0.716,1.013,1.169,0.5938,0.7329,0.113,0.3723,1.325,1.013,0.716,0.113,raw_delquant_flat_file,14.2003,8.88535294117647,5.314947058823531,13.4055,2.6575,0.944,5.0968,3.3191764705882356,1.7776235294117644,8.5568,0.8888,1.6789,3.2608,1.9868235294117649,1.2739764705882353,1.962,0.637,0.6017,0.9439,0.6880588235294117,0.25584117647058824,0.8439,0.1279,0.8941,0.5491,0.34911764705882353,0.1999823529411765,1.113,0.1,2.027,1.6469,1.0747058823529412,0.5721941176470589,1.4551,0.2861,0.8835,0.4691,0.4498411764705882,0.019258823529411828,0.6034,0.0096,1.2863,0.7828,0.7384588235294117,0.04434117647058833,0.7551,0.0222,0.9646,1.6758,1.0250588235294116,0.6507411764705884,0.4384,0.3254,0.2616,0.4773,0.41646470588235296,0.06083529411764704,0.4027,0.0304,0.8437
Myles Turner,1626167,MIL,PF,11.61,6.101,1.34,0.635,1.452,1.302,0.4869,0.7359,1.3,0.3631,1.34,1.452,0.635,1.3,raw_delquant_flat_file,14.2003,9.940999999999999,4.259300000000001,13.7396,2.1296,0.9676,5.0968,3.714555555555555,1.3822444444444448,6.7921,0.6911,1.3326,3.2608,2.2494444444444444,1.0113555555555558,1.8457,0.5057,0.566,0.9439,0.7022222222222223,0.24167777777777766,0.7558,0.1208,0.8007,0.5491,0.381,0.16810000000000003,1.536,0.084,2.7973,1.6469,1.2697222222222222,0.37717777777777783,1.4906,0.1886,0.9051,0.4691,0.4623055555555556,0.006794444444444436,0.4903,0.0034,1.0452,0.7828,0.7495888888888889,0.03321111111111119,0.7525,0.0166,0.9613,1.6758,1.103,0.5728,1.5864,0.2864,0.9467,0.4773,0.41657777777777777,0.06072222222222223,0.3935,0.0304,0.8244
Zach Edey,1641744,MEM,C,10.16,8.073,1.162,0.594,1.329,1.541,0.5781,0.7178,0.212,0.3861,1.162,1.329,0.594,0.212,raw_delquant_flat_file,14.2003,9.42378947368421,4.776510526315791,12.5483,2.3883,0.8837,5.0968,3.582263157894737,1.514536842105263,8.8303,0.7573,1.7325,3.2608,2.3693684210526316,0.8914315789473686,1.6077,0.4457,0.493,0.9439,0.7777894736842105,0.1661105263157895,0.6771,0.0831,0.7173,0.5491,0.3871578947368421,0.16194210526315794,1.41,0.081,2.5678,1.6469,1.2790526315789474,0.3678473684210526,1.7249,0.1839,1.0474,0.4691,0.452621052631579,0.016478947368421037,0.5863,0.0082,1.2498,0.7828,0.7797315789473684,0.003068421052631609,0.7193,0.0015,0.9189,1.6758,1.0590526315789475,0.6167473684210525,0.5204,0.3084,0.3105,0.4773,0.410321052631579,0.06697894736842103,0.4196,0.0335,0.8791
Jakob Poeltl,1627751,TOR,C,10.229,7.349,1.874,0.777,0.983,1.369,0.618,0.6378,0.096,0.3631,1.874,0.983,0.777,0.096,raw_delquant_flat_file,14.2003,9.236749999999999,4.9635500000000015,12.7108,2.4818,0.8951,5.0968,3.6478125,1.4489874999999999,8.0735,0.7245,1.584,3.2608,2.18275,1.0780500000000002,2.413,0.539,0.74,0.9439,0.678875,0.26502499999999996,0.9095,0.1325,0.9636,0.5491,0.401625,0.14747500000000002,1.0567,0.0737,1.9244,1.6469,1.1529375,0.4939625000000001,1.616,0.247,0.9812,0.4691,0.4618875,0.007212500000000011,0.6216,0.0036,1.3251,0.7828,0.7451625,0.0376375000000001,0.6566,0.0188,0.8388,1.6758,0.855875,0.8199249999999999,0.506,0.41,0.3019,0.4773,0.43621875,0.041081250000000014,0.3836,0.0205,0.8037
Rui Hachimura,1629060,LAL,SF,14.177,5.134,1.798,0.801,0.464,1.199,0.4957,0.7639,1.502,0.4964,1.798,0.464,0.801,1.502,raw_delquant_flat_file,14.2003,9.564941176470587,4.635358823529414,16.4947,2.3177,1.1616,5.0968,3.6745882352941175,1.4222117647058825,5.8451,0.7111,1.1468,3.2608,2.2321764705882354,1.0286235294117647,2.3123,0.5143,0.7091,0.9439,0.6849411764705883,0.2589588235294117,0.9305,0.1295,0.9858,0.5491,0.36511764705882355,0.18398235294117649,0.556,0.092,1.0126,1.6469,1.2188823529411765,0.4280176470588235,1.413,0.214,0.858,0.4691,0.46496470588235295,0.00413529411764707,0.4978,0.0021,1.0612,0.7828,0.744035294117647,0.038764705882353034,0.7833,0.0194,1.0006,1.6758,0.9627058823529412,0.7130941176470588,1.8585,0.3565,1.109,0.4773,0.43051764705882356,0.04678235294117644,0.5198,0.0234,1.089
Marcus Smart,203935,LAL,PG,12.996,3.102,3.995,1.307,0.31,1.959,0.4272,0.8179,1.752,0.4746,3.995,0.31,1.307,1.752,raw_delquant_flat_file,14.2003,9.564941176470587,4.635358823529414,15.3137,2.3177,1.0784,5.0968,3.6745882352941175,1.4222117647058825,3.8131,0.7111,0.7481,3.2608,2.2321764705882354,1.0286235294117647,4.5093,0.5143,1.3829,0.9439,0.6849411764705883,0.2589588235294117,1.4365,0.1295,1.5219,0.5491,0.36511764705882355,0.18398235294117649,0.402,0.092,0.7321,1.6469,1.2188823529411765,0.4280176470588235,2.173,0.214,1.3194,0.4691,0.46496470588235295,0.00413529411764707,0.4293,0.0021,0.9152,0.7828,0.744035294117647,0.038764705882353034,0.8373,0.0194,1.0696,1.6758,0.9627058823529412,0.7130941176470588,2.1085,0.3565,1.2582,0.4773,0.43051764705882356,0.04678235294117644,0.498,0.0234,1.0434
Derik Queen,1642852,NOP,C,10.268,6.742,2.438,0.803,0.956,1.754,0.5036,0.7457,0.27,0.4131,2.438,0.956,0.803,0.27,raw_delquant_flat_file,14.2003,10.4724,3.7279,12.132,1.864,0.8543,5.0968,4.337199999999999,0.7596000000000007,7.1218,0.3798,1.3973,3.2608,2.329333333333333,0.9314666666666671,2.9037,0.4657,0.8905,0.9439,0.7901333333333334,0.1537666666666666,0.8799,0.0769,0.9322,0.5491,0.5034666666666666,0.045633333333333415,0.9788,0.0228,1.7826,1.6469,1.3388,0.30810000000000004,1.908,0.154,1.1585,0.4691,0.4649933333333333,0.004106666666666703,0.5057,0.0021,1.078,0.7828,0.7565666666666666,0.026233333333333442,0.7588,0.0131,0.9693,1.6758,0.9537333333333333,0.7220666666666666,0.631,0.361,0.3765,0.4773,0.4297066666666666,0.047593333333333376,0.4369,0.0238,0.9154
Royce O'Neale,1626220,PHX,SF,11.786,5.374,2.717,0.983,0.529,1.392,0.4458,0.7754,1.967,0.4612,2.717,0.529,0.983,1.967,raw_delquant_flat_file,14.2003,8.88535294117647,5.314947058823531,14.4435,2.6575,1.0171,5.0968,3.3191764705882356,1.7776235294117644,6.2628,0.8888,1.2288,3.2608,1.9868235294117649,1.2739764705882353,3.354,0.637,1.0286,0.9439,0.6880588235294117,0.25584117647058824,1.1109,0.1279,1.1769,0.5491,0.34911764705882353,0.1999823529411765,0.629,0.1,1.1455,1.6469,1.0747058823529412,0.5721941176470589,1.6781,0.2861,1.0189,0.4691,0.4498411764705882,0.019258823529411828,0.4554,0.0096,0.9708,0.7828,0.7384588235294117,0.04434117647058833,0.7976,0.0222,1.0189,1.6758,1.0250588235294116,0.6507411764705884,2.2924,0.3254,1.3679,0.4773,0.41646470588235296,0.06083529411764704,0.4916,0.0304,1.03
Collin Gillespie,1631221,PHX,PG,12.57,3.524,4.001,1.064,0.231,1.581,0.4387,0.8248,1.851,0.5226,4.001,0.231,1.064,1.851,raw_delquant_flat_file,14.2003,8.88535294117647,5.314947058823531,15.2275,2.6575,1.0723,5.0968,3.3191764705882356,1.7776235294117644,4.4128,0.8888,0.8658,3.2608,1.9868235294117649,1.2739764705882353,4.638,0.637,1.4224,0.9439,0.6880588235294117,0.25584117647058824,1.1919,0.1279,1.2627,0.5491,0.34911764705882353,0.1999823529411765,0.331,0.1,0.6028,1.6469,1.0747058823529412,0.5721941176470589,1.8671,0.2861,1.1337,0.4691,0.4498411764705882,0.019258823529411828,0.4483,0.0096,0.9557,0.7828,0.7384588235294117,0.04434117647058833,0.847,0.0222,1.082,1.6758,1.0250588235294116,0.6507411764705884,2.1764,0.3254,1.2987,0.4773,0.41646470588235296,0.06083529411764704,0.553,0.0304,1.1586
Jalen Green,1630224,PHX,PG,14.749,3.581,2.888,0.889,0.271,1.882,0.4247,0.7836,1.866,0.4149,2.888,0.271,0.889,1.866,raw_delquant_flat_file,14.2003,8.88535294117647,5.314947058823531,17.4065,2.6575,1.2258,5.0968,3.3191764705882356,1.7776235294117644,4.4698,0.8888,0.877,3.2608,1.9868235294117649,1.2739764705882353,3.525,0.637,1.081,0.9439,0.6880588235294117,0.25584117647058824,1.0169,0.1279,1.0773,0.5491,0.34911764705882353,0.1999823529411765,0.371,0.1,0.6757,1.6469,1.0747058823529412,0.5721941176470589,2.1681,0.2861,1.3165,0.4691,0.4498411764705882,0.019258823529411828,0.4343,0.0096,0.9258,0.7828,0.7384588235294117,0.04434117647058833,0.8058,0.0222,1.0294,1.6758,1.0250588235294116,0.6507411764705884,2.1914,0.3254,1.3077,0.4773,0.41646470588235296,0.06083529411764704,0.4453,0.0304,0.933
Naz Reid,1629675,MIN,PF,11.458,5.983,1.679,0.742,0.968,1.361,0.4783,0.7091,1.344,0.3734,1.679,0.968,0.742,1.344,raw_delquant_flat_file,14.2003,9.3915,4.8088,13.8624,2.4044,0.9762,5.0968,3.598375,1.4984250000000001,6.7322,0.7492,1.3209,3.2608,2.197875,1.0629250000000003,2.2105,0.5315,0.6779,0.9439,0.7104375,0.2334624999999999,0.8587,0.1167,0.9097,0.5491,0.429875,0.11922500000000003,1.0276,0.0596,1.8714,1.6469,1.16025,0.48665,1.6043,0.2433,0.9741,0.4691,0.4592625,0.009837499999999999,0.4832,0.0049,1.0301,0.7828,0.7549875,0.027812500000000018,0.723,0.0139,0.9236,1.6758,1.0204374999999999,0.6553625000000001,1.6717,0.3277,0.9976,0.4773,0.42216875,0.05513125000000002,0.401,0.0276,0.8401
Coby White,1629632,CHA,PG,14.636,3.254,3.643,0.718,0.189,1.939,0.4442,0.8349,1.955,0.4127,3.643,0.189,0.718,1.955,raw_delquant_flat_file,14.2003,8.990764705882352,5.209535294117648,17.2408,2.6048,1.2141,5.0968,3.619529411764706,1.4772705882352941,3.9926,0.7386,0.7834,3.2608,1.9743529411764706,1.2864470588235295,4.2862,0.6432,1.3145,0.9439,0.615,0.32889999999999997,0.8824,0.1644,0.9348,0.5491,0.37982352941176467,0.16927647058823536,0.2736,0.0846,0.4983,1.6469,1.1689411764705882,0.4779588235294119,2.178,0.239,1.3225,0.4691,0.45489999999999997,0.014200000000000046,0.4513,0.0071,0.9621,0.7828,0.7540470588235294,0.028752941176470648,0.8493,0.0144,1.085,1.6758,1.0884705882352943,0.5873294117647057,2.2487,0.2937,1.3419,0.4773,0.4224823529411765,0.054817647058823527,0.4401,0.0274,0.9221
Jalen Suggs,1630591,ORL,PG,11.828,3.288,3.582,1.281,0.538,1.995,0.4319,0.8254,1.661,0.4149,3.582,0.538,1.281,1.661,raw_delquant_flat_file,14.2003,9.959933333333334,4.240366666666667,13.9482,2.1202,0.9822,5.0968,3.8836,1.2132,3.8946,0.6066,0.7641,3.2608,2.1512666666666664,1.1095333333333337,4.1368,0.5548,1.2686,0.9439,0.7268000000000001,0.21709999999999985,1.3895,0.1085,1.4721,0.5491,0.4478,0.10130000000000006,0.5887,0.0507,1.0721,1.6469,1.2436666666666667,0.40323333333333333,2.1966,0.2016,1.3338,0.4691,0.45659333333333335,0.012506666666666666,0.4382,0.0063,0.9341,0.7828,0.7623666666666666,0.020433333333333414,0.8356,0.0102,1.0675,1.6758,0.9354666666666667,0.7403333333333333,2.0312,0.3702,1.2121,0.4773,0.43374666666666667,0.04355333333333333,0.4367,0.0218,0.9149
John Collins,1628381,LAC,PF,12.688,5.812,1.337,0.754,0.69,1.442,0.5194,0.7877,1.151,0.3784,1.337,0.69,0.754,1.151,raw_delquant_flat_file,14.2003,9.250625,4.949675000000001,15.1628,2.4748,1.0678,5.0968,3.37875,1.7180499999999999,6.671,0.859,1.3089,3.2608,2.192375,1.068425,1.8712,0.5342,0.5738,0.9439,0.7555000000000001,0.1883999999999999,0.8482,0.0942,0.8986,0.5491,0.41118750000000004,0.1379125,0.759,0.069,1.3823,1.6469,1.1773125,0.46958750000000005,1.6768,0.2348,1.0182,0.4691,0.45813125,0.010968750000000027,0.5249,0.0055,1.119,0.7828,0.77625,0.006550000000000056,0.791,0.0033,1.0105,1.6758,1.0209375,0.6548624999999999,1.4784,0.3274,0.8822,0.4773,0.4134875,0.0638125,0.4103,0.0319,0.8596
Davion Mitchell,1630558,MIA,PG,11.68,2.928,4.983,0.971,0.22,1.709,0.4624,0.7834,1.395,0.5085,4.983,0.22,0.971,1.395,raw_delquant_flat_file,14.2003,10.5542,3.6461000000000006,13.503,1.823,0.9509,5.0968,3.9381333333333335,1.1586666666666665,3.5073,0.5793,0.6881,3.2608,2.4346,0.8262,5.3961,0.4131,1.6548,0.9439,0.7641333333333333,0.17976666666666663,1.0609,0.0899,1.124,0.5491,0.3908666666666667,0.15823333333333334,0.2991,0.0791,0.5447,1.6469,1.2644666666666666,0.3824333333333334,1.9002,0.1912,1.1538,0.4691,0.4581266666666667,0.010973333333333335,0.4679,0.0055,0.9974,0.7828,0.7705466666666667,0.012253333333333338,0.7895,0.0061,1.0086,1.6758,1.1222666666666667,0.5535333333333332,1.6718,0.2768,0.9976,0.4773,0.4400866666666667,0.03721333333333332,0.5271,0.0186,1.1043
Kel'el Ware,1642276,MIA,C,9.673,7.469,0.999,0.645,1.049,1.006,0.5389,0.6933,0.619,0.4131,0.999,1.049,0.645,0.619,raw_delquant_flat_file,14.2003,10.5542,3.6461000000000006,11.496,1.823,0.8096,5.0968,3.9381333333333335,1.1586666666666665,8.0483,0.5793,1.5791,3.2608,2.4346,0.8262,1.4121,0.4131,0.4331,0.9439,0.7641333333333333,0.17976666666666663,0.7349,0.0899,0.7786,0.5491,0.3908666666666667,0.15823333333333334,1.1281,0.0791,2.0545,1.6469,1.2644666666666666,0.3824333333333334,1.1972,0.1912,0.7269,0.4691,0.4581266666666667,0.010973333333333335,0.5444,0.0055,1.1605,0.7828,0.7705466666666667,0.012253333333333338,0.6994,0.0061,0.8935,1.6758,1.1222666666666667,0.5535333333333332,0.8958,0.2768,0.5346,0.4773,0.4400866666666667,0.03721333333333332,0.4317,0.0186,0.9045
Aaron Gordon,203932,DEN,SF,12.485,5.091,2.358,0.604,0.385,1.153,0.5013,0.7558,1.175,0.3768,2.358,0.385,0.604,1.175,raw_delquant_flat_file,14.2003,9.484444444444444,4.715855555555557,14.8429,2.3579,1.0453,5.0968,3.5435,1.5533000000000001,5.8676,0.7766,1.1512,3.2608,2.3794444444444443,0.8813555555555559,2.7987,0.4407,0.8583,0.9439,0.6557777777777778,0.28812222222222217,0.7481,0.1441,0.7926,0.5491,0.35344444444444445,0.19565555555555558,0.4828,0.0978,0.8793,1.6469,1.0929444444444443,0.5539555555555558,1.43,0.277,0.8683,0.4691,0.4566777777777778,0.012422222222222223,0.5075,0.0062,1.0819,0.7828,0.7742055555555556,0.00859444444444446,0.7601,0.0043,0.971,1.6758,1.0026111111111111,0.6731888888888888,1.5116,0.3366,0.902,0.4773,0.41878333333333334,0.05851666666666666,0.4061,0.0293,0.8508
Ty Jerome,1629660,MEM,SG,13.032,2.656,3.709,0.964,0.192,1.405,0.4677,0.8537,1.781,0.4089,3.709,0.192,0.964,1.781,raw_delquant_flat_file,14.2003,9.42378947368421,4.776510526315791,15.4203,2.3883,1.0859,5.0968,3.582263157894737,1.514536842105263,3.4133,0.7573,0.6697,3.2608,2.3693684210526316,0.8914315789473686,4.1547,0.4457,1.2741,0.9439,0.7777894736842105,0.1661105263157895,1.0471,0.0831,1.1093,0.5491,0.3871578947368421,0.16194210526315794,0.273,0.081,0.4972,1.6469,1.2790526315789474,0.3678473684210526,1.5889,0.1839,0.9648,0.4691,0.452621052631579,0.016478947368421037,0.4759,0.0082,1.0145,0.7828,0.7797315789473684,0.003068421052631609,0.8552,0.0015,1.0925,1.6758,1.0590526315789475,0.6167473684210525,2.0894,0.3084,1.2468,0.4773,0.410321052631579,0.06697894736842103,0.4424,0.0335,0.9269
Tobias Harris,202699,DET,SF,11.615,5.001,2.176,0.831,0.493,1.079,0.4687,0.8383,1.092,0.3723,2.176,0.493,0.831,1.092,raw_delquant_flat_file,14.2003,8.7513125,5.448987500000001,14.3395,2.7245,1.0098,5.0968,3.5715,1.5253,5.7636,0.7626,1.1308,3.2608,2.12,1.1408,2.7464,0.5704,0.8422,0.9439,0.7265625,0.21733749999999996,0.9397,0.1087,0.9956,0.5491,0.4360625,0.11303750000000001,0.5495,0.0565,1.0007,1.6469,1.1275,0.5194000000000001,1.3387,0.2597,0.8129,0.4691,0.45863750000000003,0.010462499999999986,0.4739,0.0052,1.0102,0.7828,0.7500125,0.03278750000000008,0.8547,0.0164,1.0918,1.6758,0.86675,0.8090499999999999,1.4965,0.4045,0.893,0.4773,0.41046875,0.06683125000000001,0.4057,0.0334,0.85
Santi Aldama,1630583,MEM,PF,10.902,5.523,2.135,0.746,0.604,1.106,0.4716,0.6857,1.277,0.392,2.135,0.604,0.746,1.277,raw_delquant_flat_file,14.2003,9.42378947368421,4.776510526315791,13.2903,2.3883,0.9359,5.0968,3.582263157894737,1.514536842105263,6.2803,0.7573,1.2322,3.2608,2.3693684210526316,0.8914315789473686,2.5807,0.4457,0.7914,0.9439,0.7777894736842105,0.1661105263157895,0.8291,0.0831,0.8784,0.5491,0.3871578947368421,0.16194210526315794,0.685,0.081,1.2475,1.6469,1.2790526315789474,0.3678473684210526,1.2899,0.1839,0.7832,0.4691,0.452621052631579,0.016478947368421037,0.4798,0.0082,1.0228,0.7828,0.7797315789473684,0.003068421052631609,0.6872,0.0015,0.8779,1.6758,1.0590526315789475,0.6167473684210525,1.5854,0.3084,0.9461,0.4773,0.410321052631579,0.06697894736842103,0.4255,0.0335,0.8915
Maxime Raynaud,1642875,SAC,C,10.416,6.911,1.307,0.554,0.799,1.22,0.5558,0.7278,0.289,0.3861,1.307,0.799,0.554,0.289,raw_delquant_flat_file,14.2003,11.1313125,3.0689875000000004,11.9505,1.5345,0.8416,5.0968,4.452625,0.6441749999999997,7.2331,0.3221,1.4191,3.2608,2.650875,0.609925,1.612,0.305,0.4944,0.9439,0.7828125,0.16108749999999994,0.6345,0.0805,0.6722,0.5491,0.4605,0.08860000000000001,0.8433,0.0443,1.5358,1.6469,1.4098125,0.23708750000000012,1.3385,0.1185,0.8127,0.4691,0.4689375,0.00016250000000000986,0.5559,0.0001,1.185,0.7828,0.76156875,0.021231250000000035,0.7384,0.0106,0.9433,1.6758,1.0809374999999999,0.5948625000000001,0.5864,0.2974,0.3499,0.4773,0.41033125,0.06696875000000002,0.4196,0.0335,0.8791
Kyle Kuzma,1628398,MIL,SF,12.652,4.905,2.305,0.618,0.435,1.671,0.4654,0.7185,1.223,0.3768,2.305,0.435,0.618,1.223,raw_delquant_flat_file,14.2003,9.940999999999999,4.259300000000001,14.7816,2.1296,1.0409,5.0968,3.714555555555555,1.3822444444444448,5.5961,0.6911,1.098,3.2608,2.2494444444444444,1.0113555555555558,2.8107,0.5057,0.862,0.9439,0.7022222222222223,0.24167777777777766,0.7388,0.1208,0.7827,0.5491,0.381,0.16810000000000003,0.519,0.084,0.9452,1.6469,1.2697222222222222,0.37717777777777783,1.8596,0.1886,1.1292,0.4691,0.4623055555555556,0.006794444444444436,0.4688,0.0034,0.9994,0.7828,0.7495888888888889,0.03321111111111119,0.7351,0.0166,0.9391,1.6758,1.103,0.5728,1.5094,0.2864,0.9007,0.4773,0.41657777777777777,0.06072222222222223,0.4072,0.0304,0.8531
Max Christie,1631108,DAL,PG,12.771,3.5,2.964,0.858,0.344,1.555,0.4429,0.8347,1.699,0.5335,2.964,0.344,0.858,1.699,raw_delquant_flat_file,14.2003,9.4712,4.729100000000001,15.1356,2.3646,1.0659,5.0968,3.9284,1.1684,4.0842,0.5842,0.8013,3.2608,2.088,1.1728,3.5504,0.5864,1.0888,0.9439,0.6827500000000001,0.2611499999999999,0.9886,0.1306,1.0474,0.5491,0.4574,0.09170000000000006,0.3899,0.0459,0.7101,1.6469,1.1912,0.4557,1.7828,0.2278,1.0825,0.4691,0.463675,0.005425000000000013,0.4456,0.0027,0.9499,0.7828,0.755695,0.027105000000000046,0.8483,0.0136,1.0837,1.6758,0.893,0.7827999999999999,2.0904,0.3914,1.2474,0.4773,0.41499499999999995,0.062305000000000055,0.5647,0.0312,1.1831
Daniel Gafford,1629655,DAL,PF,9.938,5.968,1.318,0.657,1.132,1.082,0.5957,0.7021,0.333,0.385,1.318,1.132,0.657,0.333,raw_delquant_flat_file,14.2003,9.4712,4.729100000000001,12.3026,2.3646,0.8664,5.0968,3.9284,1.1684,6.5522,0.5842,1.2856,3.2608,2.088,1.1728,1.9044,0.5864,0.584,0.9439,0.6827500000000001,0.2611499999999999,0.7876,0.1306,0.8344,0.5491,0.4574,0.09170000000000006,1.1778,0.0458,2.145,1.6469,1.1912,0.4557,1.3098,0.2278,0.7953,0.4691,0.463675,0.005425000000000013,0.5984,0.0027,1.2756,0.7828,0.755695,0.027105000000000046,0.7157,0.0136,0.9143,1.6758,0.893,0.7827999999999999,0.7244,0.3914,0.4323,0.4773,0.41499499999999995,0.062305000000000055,0.4162,0.0312,0.872
Kyle Filipowski,1642271,UTA,C,9.744,6.584,1.834,0.717,0.708,1.406,0.5093,0.6987,0.663,0.3882,1.834,0.708,0.717,0.663,raw_delquant_flat_file,14.2003,11.249888888888888,2.950411111111112,11.2192,1.4752,0.7901,5.0968,4.457277777777778,0.6395222222222223,6.9038,0.3198,1.3545,3.2608,2.645388888888889,0.6154111111111114,2.1417,0.3077,0.6568,0.9439,0.8517222222222222,0.0921777777777778,0.7631,0.0461,0.8085,0.5491,0.4432222222222222,0.10587777777777785,0.7609,0.0529,1.3857,1.6469,1.4776666666666667,0.16923333333333335,1.4906,0.0846,0.9051,0.4691,0.45565000000000005,0.013449999999999962,0.516,0.0067,1.1,0.7828,0.7633666666666667,0.019433333333333302,0.7084,0.0097,0.905,1.6758,1.2035,0.47229999999999994,0.8992,0.2362,0.5366,0.4773,0.4321166666666667,0.0451833333333333,0.4108,0.0226,0.8607
